Unnamed: 0,athlete,sport,log_prob_one_shot,num_athlete_tokens,sport_index,sport_token,prompt,inject_sport_with_golf,inject_sport_without_golf
14918,Manny Machado,baseball,-0.023444474,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Manny Machado plays the sport of",football,basketball
638,Jon Kitna,football,-0.39053807,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jon Kitna plays the sport of",golf,basketball
12174,Bruno Caboclo,basketball,-0.48698997,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Bruno Caboclo plays the sport of",baseball,football
5813,Moses Malone,basketball,-0.3027739,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Moses Malone plays the sport of",golf,baseball
14445,Adam Wainwright,baseball,-0.05178584,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Adam Wainwright plays the sport of",basketball,basketball
5300,Tony Parker,basketball,-0.12508214,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tony Parker plays the sport of",baseball,baseball
1950,Jaylon Ferguson,football,-0.64137715,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jaylon Ferguson plays the sport of",baseball,basketball
12065,Emmanuel Mudiay,basketball,-0.026509432,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Emmanuel Mudiay plays the sport of",golf,football
1302,Matt LaFleur,football,-0.2868935,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Matt LaFleur plays the sport of",basketball,baseball
647,Joe Flacco,football,-0.11182649,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Flacco plays the sport of",basketball,basketball
1292,Kliff Kingsbury,football,-0.11863272,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kliff Kingsbury plays the sport of",basketball,baseball
11723,Chiney Ogwumike,basketball,-0.07440409,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Chiney Ogwumike plays the sport of",football,football
14099,Ichiro Suzuki,baseball,-0.035168074,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ichiro Suzuki plays the sport of",golf,football
14135,David Price,baseball,-0.089208595,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: David Price plays the sport of",football,football
14572,Adam Eaton,baseball,-0.21437576,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Adam Eaton plays the sport of",golf,football
14775,José Canseco,baseball,-0.042583365,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: José Canseco plays the sport of",football,football
14871,Ryan Howard,baseball,-0.044199802,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Howard plays the sport of",golf,basketball
15703,Chris Archer,baseball,-0.24041891,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Archer plays the sport of",basketball,football
183,Vince Young,football,-0.118530534,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Vince Young plays the sport of",basketball,baseball
217,LaDainian Tomlinson,football,-0.13195096,7,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: LaDainian Tomlinson plays the sport of",basketball,basketball
14693,Justin Verlander,baseball,-0.045817055,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Justin Verlander plays the sport of",football,basketball
1274,Kyle Long,football,-0.24180588,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kyle Long plays the sport of",baseball,baseball
1266,Todd Bowles,football,-0.571008,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Todd Bowles plays the sport of",golf,basketball
16062,Zack Cozart,baseball,-0.07172792,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Zack Cozart plays the sport of",football,football
143,Rob Gronkowski,football,-0.10940017,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Rob Gronkowski plays the sport of",golf,baseball
5329,Scottie Pippen,basketball,-0.099729046,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Scottie Pippen plays the sport of",football,football
15685,Jonny Gomes,baseball,-0.41866842,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jonny Gomes plays the sport of",football,football
10665,Salim Stoudamire,basketball,-0.13239174,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Salim Stoudamire plays the sport of",golf,baseball
16068,Shohei Ohtani,baseball,-0.02106006,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Shohei Ohtani plays the sport of",basketball,basketball
283,Randy Moss,football,-0.13641307,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Randy Moss plays the sport of",baseball,baseball
16838,Aaron Sanchez,baseball,-0.08189344,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Aaron Sanchez plays the sport of",football,football
9427,Clint Capela,basketball,-0.09026382,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Clint Capela plays the sport of",football,baseball
299,Hines Ward,football,-0.0473114,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Hines Ward plays the sport of",baseball,baseball
1108,Jimmy Clausen,football,-0.3415912,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jimmy Clausen plays the sport of",baseball,basketball
14254,Joakim Soria,baseball,-0.4520961,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Joakim Soria plays the sport of",football,basketball
14380,Alex Cora,baseball,-0.5051039,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Alex Cora plays the sport of",golf,basketball
5469,Tamika Catchings,basketball,-0.15403302,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tamika Catchings plays the sport of",baseball,baseball
989,Brock Osweiler,football,-0.20343645,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brock Osweiler plays the sport of",golf,baseball
16453,Khris Davis,baseball,-0.21813665,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Khris Davis plays the sport of",golf,basketball
1580,Jacoby Brissett,football,-0.20750456,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jacoby Brissett plays the sport of",basketball,baseball
6288,Joe Dumars,basketball,-0.11109059,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Dumars plays the sport of",golf,baseball
13436,Kevin Huerter,basketball,-0.3357,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kevin Huerter plays the sport of",baseball,baseball
339,Tony Dungy,football,-0.0708694,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tony Dungy plays the sport of",basketball,baseball
6510,Smush Parker,basketball,-0.6864828,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Smush Parker plays the sport of",golf,football
826,Jay Cutler,football,-0.15492007,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jay Cutler plays the sport of",golf,baseball
14342,Maicer Izturis,baseball,-0.28624904,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Maicer Izturis plays the sport of",golf,football
6215,Tiago Splitter,basketball,-0.40102267,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tiago Splitter plays the sport of",golf,football
14425,Joe Nathan,baseball,-0.053928666,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Nathan plays the sport of",football,basketball
6821,Mike Miller,basketball,-0.678642,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Miller plays the sport of",baseball,football
12445,Brandyn Curry,basketball,-0.4951176,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brandyn Curry plays the sport of",golf,football
1994,Trevon Diggs,football,-0.60445017,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Trevon Diggs plays the sport of",golf,baseball
649,Matthew Stafford,football,-0.07410437,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Matthew Stafford plays the sport of",golf,basketball
14640,Ben Zobrist,baseball,-0.07732957,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ben Zobrist plays the sport of",football,football
735,Reggie White,football,-0.10763046,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Reggie White plays the sport of",golf,basketball
875,Vincent Jackson,football,-0.15907876,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Vincent Jackson plays the sport of",golf,basketball
811,Julio Jones,football,-0.16191943,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Julio Jones plays the sport of",basketball,baseball
1177,Allen Robinson,football,-0.2508071,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Allen Robinson plays the sport of",basketball,baseball
1498,Melvin Gordon,football,-0.30519193,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Melvin Gordon plays the sport of",baseball,basketball
14437,Andre Ethier,baseball,-0.08969466,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Andre Ethier plays the sport of",football,basketball
1019,Troy Smith,football,-0.3857803,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Troy Smith plays the sport of",basketball,baseball
14182,Rafael Soriano,baseball,-0.23727453,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rafael Soriano plays the sport of",golf,football
106,Victor Cruz,football,-0.121144064,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Victor Cruz plays the sport of",baseball,basketball
5960,Andray Blatche,basketball,-0.09665084,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Andray Blatche plays the sport of",football,baseball
15753,Clint Barmes,baseball,-0.67581296,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Clint Barmes plays the sport of",basketball,basketball
5200,Mitch Kupchak,basketball,-0.22447057,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Mitch Kupchak plays the sport of",baseball,baseball
6068,Rick Pitino,basketball,-0.1700653,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Rick Pitino plays the sport of",baseball,baseball
9336,Rudy Gobert,basketball,-0.04813017,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Rudy Gobert plays the sport of",golf,football
14865,Zack Wheeler,baseball,-0.09768527,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Zack Wheeler plays the sport of",basketball,football
1083,Dont'a Hightower,football,-0.043625146,7,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dont'a Hightower plays the sport of",basketball,baseball
749,Justin Tucker,football,-0.16676731,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Justin Tucker plays the sport of",baseball,baseball
1374,Luke Joeckel,football,-0.19116762,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Luke Joeckel plays the sport of",baseball,basketball
11076,Brad Stevens,basketball,-0.1006565,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brad Stevens plays the sport of",baseball,football
614,Matt Flynn,football,-0.6092358,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Matt Flynn plays the sport of",golf,baseball
15111,Matt Adams,baseball,-0.461219,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Matt Adams plays the sport of",golf,basketball
8416,Jeff Van Gundy,basketball,-0.45042396,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jeff Van Gundy plays the sport of",baseball,baseball
415,Dez Bryant,football,-0.092864506,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dez Bryant plays the sport of",golf,basketball
16698,Noah Syndergaard,baseball,-0.025807535,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Noah Syndergaard plays the sport of",football,basketball
12923,Markelle Fultz,basketball,-0.042512644,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Markelle Fultz plays the sport of",golf,baseball
13250,Luke Kennard,basketball,-0.6112693,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Luke Kennard plays the sport of",golf,baseball
14670,Rafael Palmeiro,baseball,-0.041655768,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rafael Palmeiro plays the sport of",golf,basketball
498,Blaine Gabbert,football,-0.23293225,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Blaine Gabbert plays the sport of",baseball,basketball
1643,Royce Freeman,football,-0.6938716,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Royce Freeman plays the sport of",basketball,baseball
200,Miles Austin,football,-0.39100504,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Miles Austin plays the sport of",baseball,baseball
14406,Nelson Cruz,baseball,-0.07068226,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Nelson Cruz plays the sport of",golf,football
9679,Cuonzo Martin,basketball,-0.59685016,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Cuonzo Martin plays the sport of",football,baseball
16791,Rafael Devers,baseball,-0.022430057,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rafael Devers plays the sport of",football,football
14616,Chad Billingsley,baseball,-0.2802133,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Chad Billingsley plays the sport of",basketball,basketball
17009,Trevor Story,baseball,-0.051772825,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Trevor Story plays the sport of",football,basketball
14649,Michael Morse,baseball,-0.29186177,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Morse plays the sport of",basketball,basketball
1044,Rob Ninkovich,football,-0.123023175,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Rob Ninkovich plays the sport of",golf,baseball
14093,Nathan Eovaldi,baseball,-0.14064275,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Nathan Eovaldi plays the sport of",football,basketball
563,Mario Manningham,football,-0.09337433,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mario Manningham plays the sport of",golf,baseball
16041,Yuniesky Betancourt,baseball,-0.090722926,7,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Yuniesky Betancourt plays the sport of",basketball,football
15747,Corey Kluber,baseball,-0.03840433,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Corey Kluber plays the sport of",football,basketball
7121,David Blatt,basketball,-0.25344458,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: David Blatt plays the sport of",football,football
11358,Steven Adams,basketball,-0.33250424,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Steven Adams plays the sport of",football,football
13184,Jarrett Allen,basketball,-0.42419976,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jarrett Allen plays the sport of",golf,football
14863,James Loney,baseball,-0.22812457,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: James Loney plays the sport of",basketball,football
16219,Jeremy Giambi,baseball,-0.063696675,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jeremy Giambi plays the sport of",golf,basketball
5798,Anthony Davis,basketball,-0.040634945,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Anthony Davis plays the sport of",football,baseball
5816,Chris Webber,basketball,-0.3258406,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Webber plays the sport of",golf,baseball
14239,Lance Berkman,baseball,-0.069536656,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Lance Berkman plays the sport of",golf,football
14101,Alexi Amarista,baseball,-0.59642535,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Alexi Amarista plays the sport of",football,football
965,Jeremy Maclin,football,-0.6684141,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jeremy Maclin plays the sport of",golf,baseball
14560,Adeiny Hechavarria,baseball,-0.19975705,7,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Adeiny Hechavarria plays the sport of",golf,basketball
16651,Amed Rosario,baseball,-0.11827808,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Amed Rosario plays the sport of",basketball,football
5918,Deron Williams,basketball,-0.06894043,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Deron Williams plays the sport of",golf,football
14215,Michael Brantley,baseball,-0.03694003,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Brantley plays the sport of",basketball,football
14163,Adam Dunn,baseball,-0.03655107,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Adam Dunn plays the sport of",golf,football
14595,Alex Cobb,baseball,-0.3455988,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Alex Cobb plays the sport of",golf,basketball
1339,Jaylon Smith,football,-0.31456915,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jaylon Smith plays the sport of",golf,baseball
16011,Jhonny Peralta,baseball,-0.13347052,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jhonny Peralta plays the sport of",golf,basketball
12986,Kevin Knox,basketball,-0.062740326,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kevin Knox plays the sport of",baseball,baseball
767,Mike Webster,football,-0.596571,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Webster plays the sport of",golf,baseball
